日期,小区负载电量_kWh,决策用负荷预测电量_kWh,光伏实际电量_kWh,计划购电量_kWh,调整购电量_kWh,调整净变化_kWh,上调购电量_kWh,下调购电量_kWh,紧急购电量_kWh,充电量_kWh,放电量_kWh,实际弃光量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元,0:00储电量_kWh,24:00储电量_kWh
2025-05-08,120445.47738333332,118984.46264916667,64618.964983333324,65050.37854931032,65050.37854931032,0.0,0.0,0.0,379.65883745833617,19728.07303953667,15572.482137541665,5447.934084773653,40277.49737441669,0.0,2532.1541353940183,42809.65150981071,8228.780581685525,8681.28838666667
2025-05-09,74253.82544999999,73469.294535,65754.4396,29052.90069170833,29311.395301958324,258.49461024999255,258.4946102499921,0.0,0.0,18940.13800051439,15047.748491625,16919.61994306893,12344.208588762576,239.0794290609922,0.0,12583.288017823568,8681.28838666667,9007.692040879629
2025-05-10,74647.98705,73658.43288333333,62526.941766666656,29054.870073828188,29054.870073828188,0.0,0.0,0.0,0.0,18338.723460297508,15156.528919648335,13751.630249845679,12763.089851511191,0.0,0.0,12763.089851511191,9007.692040879629,8671.955466649246
2025-05-11,120743.09041666667,118999.43637750001,65259.01133333333,63615.02390585834,63914.141126525006,299.117220666667,299.117220666669,0.0,171.81158516666414,19298.993132735406,15368.156307875,4671.036803497939,38943.53955188195,435.8973765262026,1163.6930721008773,40543.13000050903,8671.955466649246,8965.32005513889
2025-05-12,120448.60361666666,119708.70893083332,68517.40838333333,54586.61091241458,55445.28138965344,858.6704772388621,858.6704772388671,0.0,1.1368683772161603e-13,18207.40239400937,14707.286475189256,13.97023749999994,34697.41207782255,1220.8417307119487,5.072138264949899e-13,35918.25380853449,8965.32005513889,9010.552792870372
2025-05-13,120269.6316,119389.01321916666,67140.41883333333,65409.59952427984,65560.22714077984,150.62761650000175,150.62761649999754,0.0,1.1368683772161603e-13,16053.831954475296,12627.0827095,9004.265129137875,40527.95397814317,274.5659634872714,5.06304331793217e-13,40802.51994163044,9010.552792870372,9428.9096524537
2025-05-14,120592.00526666666,119815.62453333332,67577.85648333334,59113.25907649874,59647.0095055111,533.7504290123616,533.7504290123527,0.0,0.0,20412.87967031893,16455.62576495833,2675.6068168171714,36720.8940314778,430.94023139566946,0.0,37151.83426287347,9428.9096524537,9516.472728009256
2025-05-15,119598.30981666666,120064.72154166666,66833.25153333333,58902.038733235895,60140.79903016629,1238.7602969303916,1238.7602969303914,0.0,1.1368683772161603e-13,20760.18966759259,16147.148287291664,2762.6993665320306,38322.16281349289,903.7704971389095,3.047944119316526e-13,39225.9333106318,9516.472728009256,10259.36755407407
2025-05-16,74681.34474999999,74286.16756583334,71965.83821666666,27661.39761090947,27661.39761090947,0.0,0.0,0.0,5.684341886080802e-14,19259.376585751026,16311.448780499992,21997.9632723251,12239.589589861083,0.0,1.858211362559814e-13,12239.589589861083,10259.36755407407,9468.974502916666
2025-05-17,75274.53043333333,74701.91814083332,64825.73134999999,28441.81198206996,28838.572967563792,396.76098549383096,396.76098549382914,0.0,5.684341886080802e-14,19888.73451553497,16191.700394833322,14692.739763528807,12747.781278308592,217.1124877519611,2.962110556836706e-13,12964.893766060553,9468.974502916666,9378.057350416668
2025-05-18,120687.037,120351.0649925,67010.8689,63472.14057219186,63472.14057219186,0.0,0.0,0.0,1.859583333333262,18386.1432529321,15319.060222041673,6730.749024634776,39658.537717472165,0.0,12.225830624999531,39670.763548097166,9378.057350416668,8904.408253564814
2025-05-19,120072.38798333332,120780.00808249999,72557.17143333334,58817.76114284464,58822.20278867798,4.4416458333435,4.441645833333155,0.0,67.00333333333356,16778.62339377572,14316.714954166666,8912.081132402258,36332.87498687714,8.424691734374662,467.58276166666775,36808.88244027818,8904.408253564814,8097.70824777778
2025-05-20,120437.57771666667,120598.90256416667,65910.18289999999,62151.58271998661,62151.58271998661,0.0,0.0,0.0,0.0,20509.90047720679,15156.500225537502,2270.7876516506635,37918.71068075497,0.0,0.0,37918.71068075497,8097.70824777778,9716.062871111113
2025-05-21,120283.05128333332,120908.1558925,68920.43599999999,54329.747217018,57070.6402494974,2740.8930324794055,2740.893032479402,0.0,0.0,18912.808103757554,15729.706402585285,2524.9232649918004,34969.167139067235,2243.5520494466014,0.0,37212.71918851384,9716.062871111113,9260.138606064818
2025-05-22,119729.68001666665,121018.28964666667,68913.0492,57891.40136248658,57891.40136248658,0.0,0.0,0.0,0.0,18371.227983436216,13887.927820001034,2591.4703823847403,36984.24198538139,0.0,0.0,36984.24198538139,9260.138606064818,10363.212880045146
2025-05-23,74983.38438333332,75425.37646916666,68562.43549999999,28246.095319980195,28412.902748338216,166.80742835802084,166.80742835802045,0.0,0.0,20302.059948788446,16419.227317850942,18109.12123406738,12200.143997421656,110.55205534259699,0.0,12310.696052764253,10363.212880045146,10391.480925231483
2025-05-24,74693.81781666665,75799.27847250001,70939.31643333333,26164.465530966736,26885.728447633403,721.2629166666666,721.2629166666666,0.0,92.15762370833306,18681.27492083333,16471.560269616595,21013.670036791667,12134.023178267887,378.0138946249999,268.21562313449925,12780.252696027386,10391.480925231483,8902.89472107415
2025-05-25,120319.8776,121395.10977750001,71774.86741666666,61213.8919828857,61213.8919828857,0.0,0.0,0.0,0.0,19927.002039026498,14601.321010411528,7343.20077093741,37900.955179087825,0.0,0.0,37900.955179087825,8902.89472107415,10613.506544629632
2025-05-26,119407.96936666666,121294.0301025,64828.13641666666,54466.66689932583,57804.50049015484,3337.83359082901,3337.8335908290096,0.0,1.1368683772161603e-13,18509.116317952677,16140.686634125006,856.2378563271693,34952.25193829861,3091.781204201379,4.914681994705461e-13,38044.03314249998,10613.506544629632,9337.614970648145
2025-05-27,120046.82734999999,121370.70556916666,70656.46005,53414.68410057583,55749.0249722187,2334.3408716428676,2334.3408716428753,0.0,137.5086838333359,19847.570825411523,16160.377891499998,2808.973422140517,34540.781290805826,1440.527365420379,690.6962133931796,36672.004869619384,9337.614970648145,9244.453278518517
2025-05-28,119921.84721666666,121556.63495499999,67648.02311666666,59503.53873717386,59503.53873717386,0.0,0.0,0.0,0.0,19180.458088837455,14699.737578052474,2748.994126388884,37866.8923835991,0.0,0.0,37866.8923835991,9244.453278518517,10173.82380508059
2025-05-29,120439.31426666665,121661.60966750002,66329.19076666667,58279.990256014615,62288.70487488961,4008.7146188749975,4008.7146188749985,0.0,1.1368683772161603e-13,19940.129768364193,15996.318859109058,4234.770465634478,37631.18643721549,3450.8943499155657,5.316564966051373e-13,41082.08078713105,10173.82380508059,10346.252975376088
2025-05-30,74612.22448333332,76321.9286675,68015.99121666666,27535.155730619852,27535.155730619852,0.0,0.0,0.0,0.0,18890.142707716048,16006.86580271348,18055.645558950622,12904.469173942322,0.0,0.0,12904.469173942322,10346.252975376088,9561.974964861109
2025-05-31,74778.33258333334,76529.82948416666,66389.15103333333,30211.76640675,30211.76640675,0.0,0.0,0.0,0.0,18070.0588076646,14778.451424666659,18530.977473752057,13425.511985935453,0.0,0.0,13425.511985935453,9561.974964861109,9404.5263087963
2025-06-01,128248.56003333331,122118.72458583333,57023.73373333333,76543.39504773662,76981.91624865329,438.52120091667166,438.52120091667143,0.0,610.2348752916677,16275.945405452663,17096.037886291655,7187.417304783954,53655.423995995996,505.242201636143,3836.2639949333334,57996.93019256547,9404.5263087963,5057.279522268518
2025-06-02,128080.53698333334,122465.95076416666,59439.72953333333,80762.18435527213,80834.37597168158,72.19161640945822,72.19161640946868,0.0,885.2171288821993,21810.97856795267,17765.64362433333,9033.450706944452,54292.903220210654,95.79552576478919,5333.026702578274,59721.72544855372,5057.279522268518,4947.556206388889
2025-06-03,128076.84056666667,122833.81985833333,59884.473733333325,74970.92747507663,75924.54963845678,953.622163380147,953.6221633801417,0.0,687.5131179583335,20652.991094598765,15926.647937875001,3693.3527663580207,50862.79171494819,1169.4554906178244,4082.3234605422094,56114.57066610822,4947.556206388889,5838.972705
2025-06-04,128539.84358333334,122880.2928625,58894.58276666666,84877.39522451081,83999.18595597948,-878.2092685313255,0.0,878.2092685313073,80.13187500000049,19304.286068518515,15563.823477958329,10693.594423752647,57880.81882987197,247.2213683658206,554.4075374270864,58682.44773566487,5838.972705,5919.692968935186
2025-06-05,128455.92066666666,122465.27016,57306.60264999999,72904.60337716303,76800.86762930706,3896.2642521440284,3896.264252144035,0.0,897.5877369583321,20088.71083749171,16711.587029034956,3172.0135411419815,49426.31974918208,6409.114697377136,5924.636959178743,61760.07140573796,5919.692968935186,5431.1026904166665
2025-06-06,82747.41500000001,77115.2018375,51892.419599999994,35601.084160324586,36174.483994875,573.3998345504151,573.3998345504137,0.0,93.3617523333312,15000.974722234567,13516.242194625,3928.117819598766,18933.785733564342,536.5618558191528,487.4300971834866,19957.77768656698,5431.1026904166665,3913.9330575111107
2025-06-07,83156.75975,77331.17404166666,52030.246583333326,40311.545856364995,40311.545856364995,0.0,0.0,0.0,182.055731500003,14302.111506751029,11371.936874801664,6436.913789248967,20213.73830324421,0.0,1164.7925701370184,21378.530873381227,3913.9330575111107,4150.347997140741
2025-06-08,128266.94665,125083.40201916666,63082.023383333326,76523.1366872428,76523.1366872428,0.0,0.0,0.0,1.1368683772161603e-13,20100.71247299382,13860.735333333334,5098.236280915642,51876.474481316334,0.0,7.494236342608929e-13,51876.474481316334,4150.347997140741,6840.172185798152
2025-06-09,128169.18798333332,125200.15250416665,57236.47525,78837.45908739814,78837.45908739814,0.0,0.0,0.0,38.39916249999999,16090.11605339505,15494.432624999998,7347.4620881697565,56408.24815536812,0.0,270.07888734583327,56678.32704271396,6840.172185798152,4105.240383853705
2025-06-10,127414.49178333333,125485.39894666668,55796.047549999996,78457.43839818105,78896.59213697273,439.153738791676,439.1537387916622,0.0,2.2737367544323206e-13,22977.723577405348,16621.12301754167,921.5473437757219,54299.39911905707,532.0302137682445,9.21659193409141e-13,54831.42933282531,4105.240383853705,6317.277139583332
2025-06-11,128236.67731666667,125611.86647583333,52152.23099999999,81580.71467904474,83534.35461308641,1953.6399340416683,1953.6399340416683,0.0,7.753333333333671,20941.914137294232,16899.169127499998,3414.9166199588526,57697.41135059179,2562.3659860430207,53.059936666668094,60312.83727330148,6317.277139583332,6388.145277037036
2025-06-12,127721.81298333334,125333.48582999999,55269.42154999999,79160.87841493313,79160.87841493313,0.0,0.0,0.0,0.0,20959.396377263372,16931.659094583334,2680.7496989197575,55595.24825843646,0.0,0.0,55595.24825843646,6388.145277037036,6438.647467037038
2025-06-13,81889.59039999999,80033.7717925,53544.276699999995,37095.40209320833,37122.34323479166,26.941141583331046,26.9411415833343,0.0,1.1368683772161603e-13,16409.457827366256,13501.948760958332,5869.5204683837455,19278.291649413026,20.533191057738236,2.460183168295771e-13,19298.824840470763,6438.647467037038,6204.994221712969
2025-06-14,82253.15711666667,80253.53978416666,56059.81436666666,36727.05927674999,37037.74975154166,310.69047479167057,310.6904747916676,0.0,1.1368683772161603e-13,17013.109521039092,13422.552148458337,7253.849628960908,19745.786033072458,284.4018492655633,2.554543243604712e-13,20030.18788233802,6204.994221712969,6602.845959027779
2025-06-15,127368.88451666664,127690.66486916666,56741.91018333333,74101.5435968511,76002.71580015562,1901.1722033045226,1901.1722033045232,0.0,0.0,21046.393919199578,16727.45036009333,1056.7979077160514,52251.166271381866,1905.803684220546,0.0,54156.96995560241,6602.845959027779,6958.544530648146
2025-06-16,127618.63201666667,127264.79568833332,54924.57919999999,77563.07919745473,78636.6097224964,1073.5305250416714,1073.530525041673,0.0,0.0,21045.420668158433,17151.835037791658,2048.9712754629622,55013.01474166228,1310.065407995064,0.0,56323.08014965734,6958.544530648146,6841.828645555557
2025-06-17,127311.75459999999,127546.41801833335,52674.743383333334,78067.05344784413,79605.36715841667,1538.3137105725473,1538.3137105725395,0.0,0.0,18895.4180933642,16883.563391583335,2956.501239969142,55876.13683485161,1608.3188672306205,0.0,57484.45570208223,6841.828645555557,5088.190050046296
2025-06-18,126909.07891666667,127863.74672416666,55980.68801666667,82073.75868040124,83701.9300117284,1628.1713313271612,1628.171331327159,0.0,1.1368683772161603e-13,20699.533116769544,15230.363241666662,7304.369236625512,57485.352594276366,1679.0659820690885,5.123865776113234e-13,59164.41857634545,5088.190050046296,6795.14403106482
2025-06-19,127349.06689999998,127705.0738575,59089.562699999995,75674.95747733023,76072.11156411006,397.15408677983214,397.1540867798384,0.0,19.297500000000014,17768.857109825098,14463.11029041667,4526.158044701637,52553.70569337784,473.76095548877663,131.44492124999985,53158.91157011661,6795.14403106482,6716.992885
2025-06-20,81137.07971666666,82176.54544083332,58736.49886666666,36968.60044945833,36968.60044945833,0.0,0.0,0.0,0.0,15948.056476134769,12180.206851625,10800.16997494856,19914.381623539688,0.0,0.0,19914.381623539688,6716.992885,7536.68054504907
2025-06-21,81408.0648,82338.90869083333,62073.3244,36037.35884483084,36037.35884483084,0.0,0.0,0.0,5.684341886080802e-14,17098.23680860288,13376.855658252494,12981.237294480456,19233.915437149968,0.0,1.184901066153543e-13,19233.915437149968,7536.68054504907,8061.920719177778
2025-06-22,126539.46191666665,129683.94887833334,59082.12081666666,72377.28713198096,72377.28713198096,0.0,0.0,0.0,0.0,16804.848877690496,15068.063908541668,3183.1610628321378,51260.82993529851,0.0,0.0,51260.82993529851,8061.920719177778,6443.99147738626
2025-06-23,126690.87308333332,129442.30339833334,59629.587083333325,73489.0317145139,73489.0317145139,0.0,0.0,0.0,2.2737367544323206e-13,16991.27542067901,15058.038898397635,4494.5091922325155,52248.71995743477,0.0,1.2252598935447167e-12,52248.71995743477,6443.99147738626,5004.985024444442
2025-06-24,127112.84501666666,129345.36025333333,50844.05276666667,87922.33071558745,87922.33071558745,0.0,0.0,0.0,2.2737367544323206e-13,21341.289261962098,16062.590435749999,6374.839639375355,63726.85114491074,0.0,1.2789769243681803e-12,63726.85114491074,5004.985024444442,6364.822653821447
2025-06-25,126310.40843333333,129601.76292499999,55872.98706666667,75820.43747996124,75820.43747996124,0.0,0.0,0.0,0.0,15417.551418208677,13641.639055041662,3607.103750127566,53285.09739693925,0.0,0.0,53285.09739693925,6364.822653821447,5083.242202385184
2025-06-26,126697.44536666665,129723.46609833333,59150.061533333326,76000.35456944135,76725.71755694135,725.3629875000042,725.3629875000004,0.0,2.2737367544323206e-13,20141.70070686117,14225.779775002575,3262.412791749425,52814.59817617715,586.9276470412503,7.943299351609312e-13,53401.5258232184,5083.242202385184,7404.350866335162
2025-06-27,79563.255,83828.51479416667,59791.60913333333,38747.04847029835,38747.04847029835,0.0,0.0,0.0,2.2737367544323206e-13,15663.327784979416,11865.13502630658,15177.209844958852,20468.1264669705,0.0,8.081428859441075e-13,20468.1264669705,7404.350866335162,8317.862510253775
2025-06-28,80661.5728,84044.24418916667,58884.64668333333,35432.834377188265,35432.834377188265,0.0,0.0,0.0,2.2737367544323206e-13,14437.913694804527,12559.813687420787,11777.80825313786,19816.157071155223,0.0,6.132268026703969e-13,19816.157071155223,8317.862510253775,7356.6362939992
2025-06-29,126384.80871666667,131251.12890583335,57117.04018333333,72393.37423383989,74737.53769181314,2344.163457973249,2344.1634579732536,0.0,0.0,17546.681086245742,14328.777328666667,2251.865400900723,51441.51345913045,2495.8004602271803,0.0,53937.313919357635,7356.6362939992,7227.7855731018535
2025-06-30,125947.32058333333,131147.40671083334,56069.6366,77863.80941414351,77863.80941414351,0.0,0.0,0.0,0.0,16218.804902211936,14177.71973534208,5945.040263940318,55271.10367294968,0.0,0.0,55271.10367294968,7227.7855731018535,6071.688056934727
2025-07-01,141546.85106666666,130892.31571166667,62680.30703333333,69385.49567622787,77918.39663038992,8532.900954162047,8532.900954162047,0.0,438.6960550833246,13933.996885339511,14443.448233199593,2.2737367544323206e-13,54044.08256786225,13323.704197314899,2813.159101373273,70180.94586655042,6071.688056934727,2564.0094390740733
2025-07-02,141198.65821666666,132045.36333833332,68293.89184999999,75627.16645892872,77105.53762063436,1478.3711617056397,1478.3711617056588,0.0,1693.468298203331,20000.58359321936,14986.955318466014,880.6112774176935,57250.5248797882,3094.34546014488,10013.11443221702,70357.9847721501,2564.0094390740733,3912.362096898148
2025-07-03,141565.53863333334,132102.42275499998,61805.119699999996,83500.28530325793,85392.30863526327,1892.0233320053376,1892.0233320053276,0.0,403.07450416666643,21798.589445025944,17756.411643096017,1992.7864041666676,64324.62662871941,2539.604559362885,3112.799701737497,69977.0308898198,3912.362096898148,3801.746327314814
2025-07-04,95795.06574999998,85880.696305,66914.19828333333,39079.89904128807,39444.565628663055,364.666587374988,364.6665873749997,0.0,2012.1217584583394,15252.134101954733,12491.150191666664,9814.836010166666,23024.686466738705,365.31612940471217,6965.791054312341,30355.79365045576,3801.746327314814,3649.6112505555566
2025-07-05,95872.83489999999,86494.82242166667,67082.75493333332,37369.96745941924,39638.37771860751,2268.4102591882693,2268.410259188268,0.0,1798.6159991666652,14374.24076723251,12091.016982791669,10363.689966666665,21568.64001807406,3119.6793924533804,5838.030966359903,30526.350376887345,3649.6112505555566,3151.964626851852
2025-07-06,141244.57465,131764.959255,61450.5931,70566.62498169187,83175.35290245782,12608.727920765945,12608.72792076595,0.0,573.8611083333321,20023.655017541154,16083.82745675,15.404900000000907,54912.68825274843,14806.148328848389,4825.360154093738,74544.19673569055,3151.964626851852,3302.334746250001
2025-07-07,141495.39415,131731.43722166668,68085.91138333332,71175.84595329218,75273.17963724537,4097.333683953184,4097.33368395319,0.0,1386.044016291663,18050.159466203702,14824.64411266667,24.22553333333326,54836.070061104925,4708.201482520624,8369.11012750445,67913.38167113,3302.334746250001,3075.651473981482
2025-07-08,141285.227,135471.41942166668,65713.83998333334,78951.03855836128,80280.23049210236,1329.19193374108,1329.1919337410857,0.0,1.3070833333338214,21045.75536764403,16341.505646374993,5.90083750000133,61539.999688096825,1700.9830598270962,11.441553958335419,63252.42430188225,3075.651473981482,3859.6028088888947
2025-07-09,140590.70496666664,136143.02510333335,66531.97995,78859.926395679,78859.926395679,0.0,0.0,0.0,45.72083750000013,18699.414157921805,15600.92995,1748.4380085905266,60656.7466745322,0.0,393.3321184979163,61050.078793030116,3859.6028088888947,3354.7089399074093
2025-07-10,140463.54225,136312.78535333334,67609.91886666667,72586.51693296296,76181.43628198096,3594.919349018004,3594.919349017998,0.0,19.800000000000182,18835.37939485597,15520.545558708345,32.77906250000024,56570.53219769592,4528.233605094347,174.71520000000044,61273.481002790264,3354.7089399074093,3061.499774490741
2025-07-11,94741.0884,90075.56709916666,62222.31125,42961.68971561419,42961.68971561419,0.0,0.0,0.0,142.31335341666522,15179.456430298349,11943.186002522632,7348.955491255145,25459.58691115481,0.0,462.4776458247873,25922.064556979596,3061.499774490741,3452.8038922896662
2025-07-12,95318.37109999999,90528.22678666667,64234.12776666666,41451.98235438905,41635.34941289986,183.36705851080478,183.36705851080316,0.0,0.0,15102.02775878741,12762.034914905867,8211.113235684974,24207.330632759382,197.07589615574406,0.0,24404.406528915126,3452.8038922896662,2864.590080858484
2025-07-13,139893.36648333335,135863.7518325,70625.64608333333,78425.76449224983,78425.76449224983,0.0,0.0,0.0,37.27471666666679,20224.970869570825,15956.625693833335,4926.973633179008,59649.27850344597,0.0,308.849776308333,59958.1282797543,2864.590080858484,3337.4797592129607
2025-07-14,141062.42346666666,135917.37434083334,69254.74424999999,73379.7523648148,74558.71215385699,1178.9597890421865,1178.95978904218,0.0,165.56290000000251,17045.94525144033,14174.268980916666,44.91956666666749,55960.54876089679,1126.9670608470228,1393.8258105416885,58481.341632285505,3337.4797592129607,2929.642728935186
2025-07-15,139545.16266666667,139830.61422833335,66796.11208333334,81597.3662622999,81597.3662622999,0.0,0.0,0.0,1.1368683772161603e-13,18228.43923999898,13683.108512524172,4302.984951491759,61861.423280293275,0.0,7.885887498559896e-13,61861.423280293275,2929.642728935186,4131.784142129634
2025-07-16,140365.26538333332,139342.31567916667,68230.702,77045.96658210183,77045.96658210183,0.0,0.0,0.0,3.410605131648481e-13,17314.561036779836,14119.00799891667,1715.8501609053442,60337.46015096343,0.0,1.1804672794824002e-12,60337.46015096343,4131.784142129634,4027.1024097685163
2025-07-17,139569.15928333334,139917.977695,66848.74321666667,75282.30005143306,78166.7300834886,2884.430032055534,2884.430032055523,0.0,1.1368683772161603e-13,18342.0036650149,15008.022775953737,2112.3331277607695,58424.668069430045,2311.484666350063,4.3013415051973426e-13,60736.15273578011,4027.1024097685163,3859.324846111108
2025-07-18,93698.0732,93772.05517416667,62423.8251,44851.43433265124,44851.43433265124,0.0,0.0,0.0,1.1368683772161603e-13,14980.405193930039,11384.587138374995,9981.36817709619,26274.502586258415,0.0,6.62623733660439e-13,26274.502586258415,3859.324846111108,4692.148255787034
2025-07-19,94564.52240000002,94345.88185500001,67381.70335,43416.33453352777,43419.81268769444,3.478154166667082,3.4781541666653197,0.0,1.7053025658242404e-13,13992.313837345684,12516.414298416668,14761.094098765427,25973.285306349495,6.081726468122644,1.0391545401944315e-12,25979.367032817616,4692.148255787034,3378.1037111574055
2025-07-20,138750.53876666666,139618.296,66660.56055,82054.15459737653,82853.85387168938,799.6992743128503,799.6992743128544,0.0,6.821210263296962e-13,19060.05642211934,14314.78255,6018.601782903386,61462.801264448804,717.3742488273388,2.727517767198151e-12,62180.17551327615,3378.1037111574055,4626.840546620369
2025-07-21,138442.8198,139901.74587916664,64453.070449999985,81664.79714083226,81664.79714083226,0.0,0.0,0.0,2.2737367544323206e-13,18627.541260209342,15011.541345644568,4059.047876267486,63240.15337398167,0.0,1.4631496014771982e-12,63240.15337398167,4626.840546620369,4712.137296759257
2025-07-22,139514.85881666664,143475.2644958333,65719.71419999999,81107.63718515637,88394.88086943654,7287.243684280169,7287.243684280162,0.0,0.0,17536.577706635806,13422.8894625,10486.048008634065,63000.98724552426,6375.205407233369,0.0,69376.19265275763,4712.137296759257,5580.73560773148
2025-07-23,139450.03365,143324.7172975,65233.48653333333,89414.97711867078,89414.97711867078,0.0,0.0,0.0,2.2737367544323206e-13,15540.488659465022,13224.692720166668,12882.634062705763,69444.28543065616,0.0,1.284149675484514e-12,69444.28543065616,5580.73560773148,4873.0723788425885
2025-07-24,138902.21751666663,143430.77361833333,65285.74551666666,89367.9074694938,89367.9074694938,0.0,0.0,0.0,1.1368683772161603e-13,17052.10367052469,13533.69511594856,12233.02691491769,69819.0945311129,0.0,9.392238098371308e-13,69819.0945311129,4873.0723788425885,5182.526664594196
2025-07-25,92354.83968333332,97306.2228225,65849.52011666667,43573.390410766886,43573.390410766886,0.0,0.0,0.0,0.0,14626.252632241018,12154.749991666667,14596.568203525865,26024.89442879401,0.0,0.0,26024.89442879401,5182.526664594196,4840.87626509259
2025-07-26,93187.68993333331,97961.177535,64718.598366666665,43980.52082665167,44006.132066943326,25.611240291655122,25.61124029166382,0.0,0.0,14616.207600635804,11936.143547889998,12856.976447530858,26204.9428815322,27.574812341990107,0.0,26232.51769387419,4840.87626509259,4733.081385787035
2025-07-27,138110.19628333332,142925.17438916667,64425.00648333333,81442.0530241749,81517.42355965718,75.37053548228869,75.3705354822929,0.0,0.0,17778.890106738687,14215.61783261523,4268.961485533731,62799.645720534114,52.42397595470882,0.0,62852.06969648882,4733.081385787035,4938.951556723818
2025-07-28,138228.99843333333,143093.841735,60274.121199999994,84735.44374417517,87279.47087238033,2544.027128205169,2544.0271282051713,0.0,2.2737367544323206e-13,19534.17316624309,15898.016256115228,5688.436728919154,65262.51643927574,2250.2867928745286,1.4518946045427582e-12,67512.80323215027,4938.951556723818,4855.244899547895
2025-07-29,138314.74511666666,146829.8771225,62245.49916666666,85179.88636428627,91437.13120439218,6257.244840105908,6257.244840105906,0.0,0.0,16900.468600605218,12978.591806240227,11446.008460027202,65519.65079794349,6449.282498856269,0.0,71968.93329679976,4855.244899547895,5645.009077603452
2025-07-30,138424.36443333334,146664.85922166667,64321.11038333333,77410.82805796631,85722.84751582795,8312.019457861636,8312.01945786162,0.0,1.1368683772161603e-13,18416.25323748793,14636.954982115742,7840.2952104557535,61102.88596721932,8192.914184816382,4.768594408233184e-13,69295.8001520357,5645.009077603452,5956.353677880657
2025-07-31,137423.31371666666,146388.80808833335,62728.31745,81163.89279706789,85179.73300207061,4015.8402050027216,4015.8402050027116,0.0,0.0,18493.131826120265,15125.693410907405,7117.29832019109,63112.43106916444,3396.7450853077244,0.0,66509.17615447217,5956.353677880657,5793.846309269549
2025-08-01,92719.4241,100130.25046166667,71468.06443333333,45483.97903875257,49156.317659585904,3672.3386208333322,3672.3386208333327,0.0,1.1368683772161603e-13,17675.128496696383,10614.007667720165,20843.83716394302,27675.357404776976,2575.8734334924998,1.972466634470038e-13,30251.230838269475,5793.846309269549,9908.120103273888
2025-08-02,91562.24421666667,100568.25845166665,70635.21928333332,47137.73164689918,47137.73164689918,0.0,0.0,0.0,1.7053025658242404e-13,11677.228437385686,12648.267466666668,27181.745742846822,28013.30061496192,0.0,3.395825842744671e-13,28013.30061496192,9908.120103273888,6363.995178402492
2025-08-03,138062.48614999998,145141.43324416666,75223.00616666666,70338.69882419164,70338.69882419164,0.0,0.0,0.0,3.410605131648481e-13,16194.072340355251,14200.098785833332,5505.245286336382,54663.671334682476,0.0,1.5438672562595457e-12,54663.671334682476,6363.995178402492,5160.772744907408
2025-08-04,138312.10695,145380.46532083332,72896.45186666667,75700.23936653834,78024.40332678062,2324.16396024228,2324.163960242278,0.0,0.0,20082.673914763374,16174.936411958333,8701.01074064225,58015.350501258086,1683.892703192511,0.0,59699.2432044506,5160.772744907408,5263.027699351854
2025-08-05,136458.49728333333,145043.92694416665,71306.18755,77125.88972289627,79146.55461649521,2020.664893598936,2020.6648935989226,0.0,1.1368683772161603e-13,16069.188750304394,12870.965959829897,10796.022092687377,58416.05157956642,1510.3878056822045,5.110791789775248e-13,59926.439385248625,5263.027699351854,5424.224285925925
2025-08-06,136716.08779999998,144027.04318666668,68601.68853333333,82998.91415087448,82998.91415087448,0.0,0.0,0.0,0.0,19833.790128600824,15631.997954269546,10682.72270987654,63987.195651985545,0.0,0.0,63987.195651985545,5424.224285925925,5905.7487858116165
2025-08-07,136850.75446666667,142036.77311666668,73462.76921666667,81871.79451827,81871.79451827,0.0,0.0,0.0,0.0,15733.124040044699,13231.930342916661,15982.615571141978,60736.67458989232,0.0,0.0,60736.67458989232,5905.7487858116165,5363.4155963888925
2025-08-08,90703.21611666666,96178.39094833333,74928.04486666666,43521.239014624996,43521.239014624996,0.0,0.0,0.0,0.0,13726.70228528807,10927.076211375002,24946.441690711934,25706.604727810274,0.0,0.0,25706.604727810274,5363.4155963888925,5576.251862731481
2025-08-09,90303.83174999998,96240.88329,71381.90275,43130.294926733026,43130.294926733026,0.0,0.0,0.0,2.2737367544323206e-13,14726.553570216052,12176.352627125001,21658.16498364197,25960.896389967882,0.0,4.2530245991656553e-13,25960.896389967882,5576.251862731481,5300.86937912037
2025-08-10,136535.44471666665,141144.91666083335,71230.82566666667,77305.97414226233,77305.97414226233,0.0,0.0,0.0,0.0,16142.522031481485,13116.311220391977,8975.144281172834,59928.24076087768,0.0,0.0,59928.24076087768,5300.86937912037,5255.460073684843
2025-08-11,136422.26351666666,141377.2443425,71861.01018333333,73888.29731103999,73888.29731103999,0.0,0.0,0.0,2.2737367544323206e-13,18095.807716224834,14923.820441057613,6155.0567025394275,55584.20385243045,0.0,5.258016244624741e-13,55584.20385243045,5255.460073684843,4959.664306000961
2025-08-12,136637.5967,140791.84636333334,68877.05305,80756.46718190325,80756.46718190325,0.0,0.0,0.0,3.410605131648481e-13,16233.473179186174,13574.419107416667,10336.869460133752,61052.59550264406,0.0,1.091962076316122e-12,61052.59550264406,4959.664306000961,4487.102270138888
