日期,情景,计划购电量_kWh,调整购电量_kWh,紧急购电量_kWh,计划购电费_元,调整费用_元,紧急购电费_元,总费用_元,更新接受次数,更新拒绝次数,保持计划不可行次数,预计调整节省_元
2025-04-26,更新至18:00,25180.632344487203,25385.06893690387,5.684341886080802e-14,12439.792998341156,266.91506628070033,2.6625457394402475e-13,12706.708064621856,2,1,0,191.4932482511722
2025-04-27,仅0:00预报,54518.99606039829,54518.99606039829,1626.5403251666648,32823.999173143326,0.0,8076.620116690783,40900.61928983411,0,0,0,0.0
2025-04-27,更新至6:00,54518.99606039829,58363.51386408759,235.8263205000012,32823.999173143326,3517.3893015214935,1556.4960884924244,37897.88456315724,1,0,0,6503.515852087672
2025-04-27,更新至12:00,54518.99606039829,56997.92502743995,44.37937741666849,32823.999173143326,2765.4486675786106,240.93477391309557,35830.38261463503,2,0,0,7725.48489301587
2025-04-27,更新至18:00,54518.99606039829,57172.935042856625,1.1368683772161603e-13,32823.999173143326,3112.257332459692,6.106120054027997e-13,35936.256505603014,3,0,0,8148.651581880382
2025-04-28,仅0:00预报,62576.406145306435,62576.406145306435,10.384890999998106,37198.82340815997,0.0,49.686510989490934,37248.50991914947,0,0,0,0.0
2025-04-28,更新至6:00,62576.406145306435,65716.39439189645,0.0,37198.82340815997,3003.477898453417,0.0,40202.301306613386,1,0,0,3232.717475484227
2025-04-28,更新至12:00,62576.406145306435,64614.882252563126,0.0,37198.82340815997,2283.438108723127,0.0,39482.261516883096,2,0,0,3972.9772924412027
2025-04-28,更新至18:00,62576.406145306435,64626.79410672978,0.0,37198.82340815997,2306.4535977512514,0.0,39505.27700591122,3,0,0,3981.659900663144
2025-04-29,仅0:00预报,52326.32306800988,52326.32306800988,52.41840220833217,32087.934764160244,0.0,365.6707738053249,32453.60553796557,0,0,0,0.0
2025-04-29,更新至6:00,52326.32306800988,52603.03352397439,1.1368683772161603e-13,32087.934764160244,349.8937369502265,5.129550117999315e-13,32437.82850111047,1,0,0,249.48365745657793
2025-04-29,更新至12:00,52326.32306800988,52645.29596106488,1.1368683772161603e-13,32087.934764160244,400.71450400145704,5.129550117999315e-13,32488.649268161702,2,0,0,300.82540528132813
2025-04-29,更新至18:00,52326.32306800988,52645.29596106488,1.1368683772161603e-13,32087.934764160244,400.71450400145704,5.129550117999315e-13,32488.649268161702,2,1,0,301.4350104501427
2025-04-30,仅0:00预报,52282.48209035984,52282.48209035984,228.10933670833572,32052.32438748909,0.0,1235.2356161132623,33287.56000360235,0,0,0,0.0
2025-04-30,更新至6:00,52282.48209035984,52282.48209035984,228.10933670833572,32052.32438748909,0.0,1235.2356161132623,33287.56000360235,0,1,0,0.0
2025-04-30,更新至12:00,52282.48209035984,52282.48209035984,228.10933670833572,32052.32438748909,0.0,1235.2356161132623,33287.56000360235,0,2,0,0.0
2025-04-30,更新至18:00,52282.48209035984,52282.48209035984,228.10933670833572,32052.32438748909,0.0,1235.2356161132623,33287.56000360235,0,3,0,0.0
2025-05-01,仅0:00预报,54372.96399786015,54372.96399786015,1744.053901951253,33129.288226008786,0.0,11005.075754700021,44134.363980708804,0,0,0,0.0
2025-05-01,更新至6:00,54372.96399786015,55710.09951898515,1696.7040558262497,33129.288226008786,1544.2281083338064,10768.77441941015,45442.29075375275,1,0,0,2158.8238341570686
2025-05-01,更新至12:00,54372.96399786015,55710.09951898515,1696.7040558262497,33129.288226008786,1544.2281083338064,10768.77441941015,45442.29075375275,1,1,0,2158.8238341570686
2025-05-01,更新至18:00,54372.96399786015,55990.21718981849,1416.5863849929142,33129.288226008786,2083.2497959031853,8904.148867671804,44116.68688958377,2,1,0,2973.177978124746
2025-05-02,仅0:00预报,25914.233050695766,25914.233050695766,1.7053025658242404e-13,14154.109412841117,0.0,7.715641459071775e-13,14154.109412841117,0,0,0,0.0
2025-05-02,更新至6:00,25914.233050695766,25914.233050695766,1.7053025658242404e-13,14154.109412841117,0.0,7.715641459071775e-13,14154.109412841117,0,1,0,-3.637978807091713e-12
2025-05-02,更新至12:00,25914.233050695766,25914.233050695766,1.7053025658242404e-13,14154.109412841117,0.0,7.715641459071775e-13,14154.109412841117,0,2,0,-7.275957614183426e-12
2025-05-02,更新至18:00,25914.233050695766,25914.233050695766,1.7053025658242404e-13,14154.109412841117,0.0,7.715641459071775e-13,14154.109412841117,0,3,0,-7.275957614183426e-12
2025-05-03,仅0:00预报,28305.373947466156,28305.373947466156,330.11891583333,14592.727105459457,0.0,1801.0215399301878,16393.748645389645,0,0,0,0.0
2025-05-03,更新至6:00,28305.373947466156,28305.373947466156,330.11891583333,14592.727105459457,0.0,1801.0215399301878,16393.748645389645,0,1,0,0.0
2025-05-03,更新至12:00,28305.373947466156,28305.373947466156,330.11891583333,14592.727105459457,0.0,1801.0215399301878,16393.748645389645,0,2,0,-3.637978807091713e-12
2025-05-03,更新至18:00,28305.373947466156,28305.373947466156,330.11891583333,14592.727105459457,0.0,1801.0215399301878,16393.748645389645,0,3,0,-3.637978807091713e-12
2025-05-04,仅0:00预报,63626.86679387769,63626.86679387769,324.0288076249998,37782.49115091967,0.0,1939.1834526535308,39721.6746035732,0,0,0,0.0
2025-05-04,更新至6:00,63626.86679387769,63626.86679387769,324.0288076249998,37782.49115091967,0.0,1939.1834526535308,39721.6746035732,0,1,0,0.0
2025-05-04,更新至12:00,63626.86679387769,63626.86679387769,324.0288076249998,37782.49115091967,0.0,1939.1834526535308,39721.6746035732,0,2,0,0.0
2025-05-04,更新至18:00,63626.86679387769,63626.86679387769,324.0288076249998,37782.49115091967,0.0,1939.1834526535308,39721.6746035732,0,3,0,0.0
2025-05-05,仅0:00预报,58974.34951205234,58974.34951205234,0.0,36775.06770391975,0.0,0.0,36775.06770391975,0,0,0,0.0
2025-05-05,更新至6:00,58974.34951205234,58974.34951205234,0.0,36775.06770391975,0.0,0.0,36775.06770391975,0,1,0,0.0
2025-05-05,更新至12:00,58974.34951205234,58974.34951205234,0.0,36775.06770391975,0.0,0.0,36775.06770391975,0,2,0,0.0
2025-05-05,更新至18:00,58974.34951205234,58974.34951205234,0.0,36775.06770391975,0.0,0.0,36775.06770391975,0,3,0,0.0
2025-05-06,仅0:00预报,51557.447293755446,51557.447293755446,4361.730972892243,32196.47532831262,0.0,22760.269412485228,54956.74474079785,0,0,0,0.0
2025-05-06,更新至6:00,51557.447293755446,54651.524803297114,1467.1593090172407,32196.47532831262,3593.174054330627,9596.783693827843,45386.43307647109,1,0,0,7572.79580442459
2025-05-06,更新至12:00,51557.447293755446,54977.49331810369,1203.1248120239147,32196.47532831262,3798.238864421147,7826.668175443652,43821.382368177416,2,0,0,7765.329926744031
2025-05-06,更新至18:00,51557.447293755446,55196.1640755841,991.440014918503,32196.47532831262,4231.526040649313,6410.583165522773,42838.584534484704,3,0,0,8388.23554579055
2025-05-07,仅0:00预报,54569.45298075324,54569.45298075324,1585.2181446953882,34265.75724785832,0.0,9515.002434677077,43780.7596825354,0,0,0,0.0
2025-05-07,更新至6:00,54569.45298075324,56516.39257317711,373.1351800287209,34265.75724785832,2064.0876303331515,2481.187097226385,38811.031975417856,1,0,0,2459.004506952144
2025-05-07,更新至12:00,54569.45298075324,56006.69012019357,373.1351800287209,34265.75724785832,1507.959239472274,2481.187097226385,38254.903584556974,2,0,0,2939.46268315184
2025-05-07,更新至18:00,54569.45298075324,56006.69012019357,373.1351800287209,34265.75724785832,1507.959239472274,2481.187097226385,38254.903584556974,2,1,0,2939.46268315184
2025-05-08,仅0:00预报,64201.27108696427,64201.27108696427,423.7468266241724,38907.63762508381,0.0,2864.2801860552263,41771.917811139036,0,0,0,0.0
2025-05-08,更新至6:00,64201.27108696427,64201.27108696427,423.7468266241724,38907.63762508381,0.0,2864.2801860552263,41771.917811139036,0,1,0,0.0
2025-05-08,更新至12:00,64201.27108696427,64201.27108696427,423.7468266241724,38907.63762508381,0.0,2864.2801860552263,41771.917811139036,0,2,0,-1.4551915228366852e-11
2025-05-08,更新至18:00,64201.27108696427,64201.27108696427,423.7468266241724,38907.63762508381,0.0,2864.2801860552263,41771.917811139036,0,3,0,0.0
2025-05-09,仅0:00预报,26512.51785775103,26512.51785775103,0.0,14163.286462229531,0.0,0.0,14163.286462229531,0,0,0,0.0
2025-05-09,更新至6:00,26512.51785775103,26792.821418501033,0.0,14163.286462229531,337.27613311857544,0.0,14500.562595348107,1,0,0,191.9761683359975
2025-05-09,更新至12:00,26512.51785775103,26792.821418501033,0.0,14163.286462229531,337.27613311857544,0.0,14500.562595348107,1,1,0,191.97616833599386
2025-05-09,更新至18:00,26512.51785775103,26792.821418501033,0.0,14163.286462229531,337.27613311857544,0.0,14500.562595348107,1,2,0,191.97616833599386
2025-05-10,仅0:00预报,28264.308597770578,28264.308597770578,2.2737367544323206e-13,14925.056377436696,0.0,4.2211922846036033e-13,14925.056377436696,0,0,0,0.0
2025-05-10,更新至6:00,28264.308597770578,28264.308597770578,2.2737367544323206e-13,14925.056377436696,0.0,4.2211922846036033e-13,14925.056377436696,0,1,0,0.0
2025-05-10,更新至12:00,28264.308597770578,28264.308597770578,2.2737367544323206e-13,14925.056377436696,0.0,4.2211922846036033e-13,14925.056377436696,0,2,0,0.0
2025-05-10,更新至18:00,28264.308597770578,28264.308597770578,2.2737367544323206e-13,14925.056377436696,0.0,4.2211922846036033e-13,14925.056377436696,0,3,0,0.0
2025-05-11,仅0:00预报,65240.21894130659,65240.21894130659,510.89757970833034,39121.26421242936,0.0,3452.075499592395,42573.339712021756,0,0,0,0.0
2025-05-11,更新至6:00,65240.21894130659,66062.72625555658,81.34334120833296,39121.26421242936,1039.1370323888343,548.525752302663,40708.926997120856,1,0,0,265.66026170540135
2025-05-11,更新至12:00,65240.21894130659,65620.13066197326,160.05363366666086,39121.26421242936,533.1199766979024,1090.5399144607084,40744.924103587975,2,0,0,810.7727488841629
2025-05-11,更新至18:00,65240.21894130659,65620.13066197326,160.05363366666086,39121.26421242936,533.1199766979024,1090.5399144607084,40744.924103587975,2,1,0,810.7727488841774
2025-05-12,仅0:00预报,52914.99384617871,52914.99384617871,1778.1782822067498,33196.6468694273,0.0,11878.772765634996,45075.419635062295,0,0,0,0.0
2025-05-12,更新至6:00,52914.99384617871,57281.43690606398,3.410605131648481e-13,33196.6468694273,3545.335077471004,1.5237446859828195e-12,36741.981946898304,1,0,0,3757.0030785459967
2025-05-12,更新至12:00,52914.99384617871,55017.48594813343,81.819595958332,33196.6468694273,1658.010086112552,483.51809897199036,35338.17505451184,2,0,0,5278.7822542489885
2025-05-12,更新至18:00,52914.99384617871,55460.60379984176,1.1368683772161603e-13,33196.6468694273,2548.676968046301,4.978346623829566e-13,35745.3238374736,3,0,0,5542.464848860327
2025-05-13,仅0:00预报,64142.779804641104,64142.779804641104,1.1368683772161603e-13,39557.664178863095,0.0,5.325091478880495e-13,39557.664178863095,0,0,0,0.0
2025-05-13,更新至6:00,64142.779804641104,64429.09114897568,1.1368683772161603e-13,39557.664178863095,399.3526555820497,5.325091478880495e-13,39957.016834445145,1,0,0,129.91283088663477
2025-05-13,更新至12:00,64142.779804641104,64183.237757716546,1.1368683772161603e-13,39557.664178863095,50.49636900559819,5.325091478880495e-13,39608.16054786869,2,0,0,392.37885543704033
2025-05-13,更新至18:00,64142.779804641104,64322.26474271654,1.1368683772161603e-13,39557.664178863095,329.9406088555949,5.325091478880495e-13,39887.60478771869,3,0,0,452.5684277851251
2025-05-14,仅0:00预报,58512.91818266912,58512.91818266912,51.26783340037741,36560.92757476047,0.0,266.9648803496349,36827.89245511011,0,0,0,0.0
2025-05-14,更新至6:00,58512.91818266912,58973.57807440284,0.0,36560.92757476047,520.2049636920486,0.0,37081.13253845252,1,0,0,594.5681337217102
2025-05-14,更新至12:00,58512.91818266912,58973.57807440284,0.0,36560.92757476047,520.2049636920486,0.0,37081.13253845252,1,1,0,594.5681337217247
2025-05-14,更新至18:00,58512.91818266912,58973.57807440284,0.0,36560.92757476047,520.2049636920486,0.0,37081.13253845252,1,2,0,594.5681337217247
2025-05-15,仅0:00预报,59703.74440647263,59703.74440647263,1.1368683772161603e-13,37941.774057838134,0.0,3.2446223485749216e-13,37941.774057838134,0,0,0,0.0
2025-05-15,更新至6:00,59703.74440647263,61360.73128398013,1.1368683772161603e-13,37941.774057838134,1276.4286292400427,3.2446223485749216e-13,39218.20268707818,1,0,0,1182.6841952082468
2025-05-15,更新至12:00,59703.74440647263,61153.64539273137,1.1368683772161603e-13,37941.774057838134,1125.0873597721716,3.2446223485749216e-13,39066.86141761031,2,0,0,1334.0254646761023
2025-05-15,更新至18:00,59703.74440647263,61153.64539273137,1.1368683772161603e-13,37941.774057838134,1125.0873597721716,3.2446223485749216e-13,39066.86141761031,2,1,0,1334.0254646761023
2025-05-16,仅0:00预报,26347.85830922884,26347.85830922884,5.684341886080802e-14,14647.345583833876,0.0,2.5860913410724607e-13,14647.345583833876,0,0,0,0.0
2025-05-16,更新至6:00,26347.85830922884,26347.85830922884,5.684341886080802e-14,14647.345583833876,0.0,2.5860913410724607e-13,14647.345583833876,0,1,0,0.0
2025-05-16,更新至12:00,26347.85830922884,26347.85830922884,5.684341886080802e-14,14647.345583833876,0.0,2.5860913410724607e-13,14647.345583833876,0,2,0,0.0
2025-05-16,更新至18:00,26347.85830922884,26347.85830922884,5.684341886080802e-14,14647.345583833876,0.0,2.5860913410724607e-13,14647.345583833876,0,3,0,0.0
2025-05-17,仅0:00预报,27899.212956667176,27899.212956667176,0.0,15170.659643934108,0.0,0.0,15170.659643934108,0,0,0,0.0
2025-05-17,更新至6:00,27899.212956667176,27899.212956667176,0.0,15170.659643934108,0.0,0.0,15170.659643934108,0,1,0,0.0
2025-05-17,更新至12:00,27899.212956667176,27899.212956667176,0.0,15170.659643934108,0.0,0.0,15170.659643934108,0,2,0,0.0
2025-05-17,更新至18:00,27899.212956667176,27899.212956667176,0.0,15170.659643934108,0.0,0.0,15170.659643934108,0,3,0,0.0
2025-05-18,仅0:00预报,66597.3730448264,66597.3730448264,1.859583333333262,40400.35346047634,0.0,12.541959791666187,40412.89542026801,0,0,0,0.0
2025-05-18,更新至6:00,66597.3730448264,66720.02864482641,1.859583333333262,40400.35346047634,182.09944923791483,12.541959791666187,40594.99486950593,1,0,0,58.85169245528232
2025-05-18,更新至12:00,66597.3730448264,66597.3730448264,1.859583333333262,40400.35346047634,0.0,12.541959791666187,40412.89542026801,2,0,0,201.35045529852505
2025-05-18,更新至18:00,66597.3730448264,66597.3730448264,1.859583333333262,40400.35346047634,0.0,12.541959791666187,40412.89542026801,2,1,0,201.35045529852505
2025-05-19,仅0:00预报,58808.531125223075,58808.531125223075,67.00333333333356,36510.40613903489,0.0,451.9039816666678,36962.31012070156,0,0,0,0.0
2025-05-19,更新至6:00,58808.531125223075,58808.531125223075,67.00333333333356,36510.40613903489,0.0,451.9039816666678,36962.31012070156,0,1,0,3.046506181170116
2025-05-19,更新至12:00,58808.531125223075,58808.531125223075,67.00333333333356,36510.40613903489,0.0,451.9039816666678,36962.31012070156,0,2,0,3.046506181170116
2025-05-19,更新至18:00,58808.531125223075,58808.531125223075,67.00333333333356,36510.40613903489,0.0,451.9039816666678,36962.31012070156,0,3,0,3.0465061811555643
2025-05-20,仅0:00预报,57931.7068591795,57931.7068591795,0.0,35923.84721507714,0.0,0.0,35923.84721507714,0,0,0,0.0
2025-05-20,更新至6:00,57931.7068591795,59567.857180377374,0.0,35923.84721507714,1491.7660700635759,0.0,37415.61328514072,1,0,0,965.049980502663
2025-05-20,更新至12:00,57931.7068591795,58691.338404138354,0.0,35923.84721507714,529.0058618397259,0.0,36452.853076916865,2,0,0,1871.089950846159
2025-05-20,更新至18:00,57931.7068591795,58691.338404138354,0.0,35923.84721507714,529.0058618397259,0.0,36452.853076916865,2,1,0,1871.089950846159
2025-05-21,仅0:00预报,53849.68241539419,53849.68241539419,236.15710970125053,34183.1225231258,0.0,1526.6586353478197,35709.78115847362,0,0,0,0.0
2025-05-21,更新至6:00,53849.68241539419,58707.675049752936,1.1368683772161603e-13,34183.1225231258,4588.281399894269,7.617018127348274e-13,38771.40392302007,1,0,0,5116.2646986089385
2025-05-21,更新至12:00,53849.68241539419,56580.1004511442,1.1368683772161603e-13,34183.1225231258,2513.3063113891203,7.617018127348274e-13,36696.42883451492,2,0,0,6944.895157396997
2025-05-21,更新至18:00,53849.68241539419,56580.1004511442,1.1368683772161603e-13,34183.1225231258,2513.3063113891203,7.617018127348274e-13,36696.42883451492,2,1,0,6944.895157396997
2025-05-22,仅0:00预报,58335.560554241885,58335.560554241885,0.0,37029.98551910672,0.0,0.0,37029.98551910672,0,0,0,0.0
2025-05-22,更新至6:00,58335.560554241885,58335.560554241885,0.0,37029.98551910672,0.0,0.0,37029.98551910672,0,1,0,6.179542790006963
2025-05-22,更新至12:00,58335.560554241885,58335.560554241885,0.0,37029.98551910672,0.0,0.0,37029.98551910672,0,2,0,6.179542790006963
2025-05-22,更新至18:00,58335.560554241885,58335.560554241885,0.0,37029.98551910672,0.0,0.0,37029.98551910672,0,3,0,6.179542789992411
2025-05-23,仅0:00预报,24892.717001746547,24892.717001746547,0.0,13982.808493857925,0.0,0.0,13982.808493857925,0,0,0,0.0
2025-05-23,更新至6:00,24892.717001746547,24892.717001746547,0.0,13982.808493857925,0.0,0.0,13982.808493857925,0,1,0,0.0
2025-05-23,更新至12:00,24892.717001746547,24892.717001746547,0.0,13982.808493857925,0.0,0.0,13982.808493857925,0,2,0,0.0
2025-05-23,更新至18:00,24892.717001746547,24892.717001746547,0.0,13982.808493857925,0.0,0.0,13982.808493857925,0,3,0,0.0
2025-05-24,仅0:00预报,27545.55574760538,27545.55574760538,81.13354041666554,15468.02502035293,0.0,347.28494003812,15815.30996039105,0,0,0,0.0
2025-05-24,更新至6:00,27545.55574760538,27545.55574760538,81.13354041666554,15468.02502035293,0.0,347.28494003812,15815.30996039105,0,1,0,0.0
2025-05-24,更新至12:00,27545.55574760538,27545.55574760538,81.13354041666554,15468.02502035293,0.0,347.28494003812,15815.30996039105,0,2,0,0.0
2025-05-24,更新至18:00,27545.55574760538,27545.55574760538,81.13354041666554,15468.02502035293,0.0,347.28494003812,15815.30996039105,0,3,0,0.0
2025-05-25,仅0:00预报,60837.90341791074,60837.90341791074,0.0,37480.23897252076,0.0,0.0,37480.23897252076,0,0,0,0.0
2025-05-25,更新至6:00,60837.90341791074,60897.13110129431,0.0,37480.23897252076,73.81608685617162,0.0,37554.05505937693,1,0,0,22.8425001452415
2025-05-25,更新至12:00,60837.90341791074,60837.90341791074,0.0,37480.23897252076,0.0,0.0,37480.23897252076,2,0,0,88.82696845097234
2025-05-25,更新至18:00,60837.90341791074,60837.90341791074,0.0,37480.23897252076,0.0,0.0,37480.23897252076,2,1,0,88.82696845097234
2025-05-26,仅0:00预报,56348.78462501983,56348.78462501983,583.5118940577782,35702.485168707644,0.0,3935.195624022144,39637.680792729785,0,0,0,0.0
2025-05-26,更新至6:00,56348.78462501983,58628.804028595565,1.1368683772161603e-13,35702.485168707644,2535.9836431168865,5.325091478880495e-13,38238.46881182453,1,0,0,1691.2443487092678
2025-05-26,更新至12:00,56348.78462501983,58890.10566980339,1.1368683772161603e-13,35702.485168707644,2613.5619950492937,5.325091478880495e-13,38316.047163756935,2,0,0,1815.5936960501713
2025-05-26,更新至18:00,56348.78462501983,58890.10566980339,1.1368683772161603e-13,35702.485168707644,2613.5619950492937,5.325091478880495e-13,38316.047163756935,2,1,0,1815.5936960501858
2025-05-27,仅0:00预报,53230.11895701463,53230.11895701463,153.6325292500046,34210.908127619026,0.0,810.4541266712744,35021.3622542903,0,0,0,0.0
2025-05-27,更新至6:00,53230.11895701463,58252.11698336246,153.6325292500046,34210.908127619026,4066.8543833265376,810.4541266712744,39088.21663761684,1,0,0,3990.1675048503967
2025-05-27,更新至12:00,53230.11895701463,55632.508627127805,153.6325292500046,34210.908127619026,1689.9775021260011,810.4541266712744,36711.3397564163,2,0,0,6294.816753483043
2025-05-27,更新至18:00,53230.11895701463,55632.508627127805,153.6325292500046,34210.908127619026,1689.9775021260011,810.4541266712744,36711.3397564163,2,1,0,6294.816753483043
2025-05-28,仅0:00预报,59660.56178538212,59660.56178538212,0.0,37954.0670362137,0.0,0.0,37954.0670362137,0,0,0,0.0
2025-05-28,更新至6:00,59660.56178538212,59883.477717050046,0.0,37954.0670362137,282.46408283124015,0.0,38236.53111904494,1,0,0,93.78765066039341
2025-05-28,更新至12:00,59660.56178538212,59660.56178538212,0.0,37954.0670362137,0.0,0.0,37954.0670362137,2,0,0,309.28857557864103
2025-05-28,更新至18:00,59660.56178538212,59660.56178538212,0.0,37954.0670362137,0.0,0.0,37954.0670362137,2,1,0,309.28857557864103
2025-05-29,仅0:00预报,59270.64095333107,59270.64095333107,1.1368683772161603e-13,38084.008566022814,0.0,5.325091478880495e-13,38084.008566022814,0,0,0,0.0
2025-05-29,更新至6:00,59270.64095333107,63482.53188404284,3.410605131648481e-13,38084.008566022814,3437.870004493583,1.4728129826835355e-12,41521.8785705164,1,0,0,3264.1333744446747
2025-05-29,更新至12:00,59270.64095333107,62954.5970912426,1.1368683772161603e-13,38084.008566022814,2834.219468468993,5.325091478880495e-13,40918.22803449181,2,0,0,3831.4147500411345
2025-05-29,更新至18:00,59270.64095333107,62954.5970912426,1.1368683772161603e-13,38084.008566022814,2834.219468468993,5.325091478880495e-13,40918.22803449181,2,1,0,3831.4147500411345
2025-05-30,仅0:00预报,26426.18418434333,26426.18418434333,0.0,15182.168899525326,0.0,0.0,15182.168899525326,0,0,0,0.0
2025-05-30,更新至6:00,26426.18418434333,26444.369485009993,0.0,15182.168899525326,25.2702938064012,0.0,15207.439193331727,1,0,0,8.423431268798595
2025-05-30,更新至12:00,26426.18418434333,26426.18418434333,0.0,15182.168899525326,0.0,0.0,15182.168899525326,2,0,0,33.693725075201655
2025-05-30,更新至18:00,26426.18418434333,26426.18418434333,0.0,15182.168899525326,0.0,0.0,15182.168899525326,2,1,0,33.693725075201655
2025-05-31,仅0:00预报,29533.53597882592,29533.53597882592,0.0,16959.24268202714,0.0,0.0,16959.24268202714,0,0,0,0.0
2025-05-31,更新至6:00,29533.53597882592,29533.53597882592,0.0,16959.24268202714,0.0,0.0,16959.24268202714,0,1,0,0.0
2025-05-31,更新至12:00,29533.53597882592,29533.53597882592,0.0,16959.24268202714,0.0,0.0,16959.24268202714,0,2,0,0.0
2025-05-31,更新至18:00,29533.53597882592,29533.53597882592,0.0,16959.24268202714,0.0,0.0,16959.24268202714,0,3,0,0.0
2025-06-01,仅0:00预报,79562.49641759892,79562.49641759892,683.0185752916649,49461.88433604725,0.0,4167.3378123546545,53629.22214840191,0,0,0,0.0
2025-06-01,更新至6:00,79562.49641759892,80702.91094513953,683.0185752916649,49461.88433604725,1512.492728806329,4167.3378123546545,55141.71487720824,1,0,0,1293.3183308664884
2025-06-01,更新至12:00,79562.49641759892,80702.91094513953,683.0185752916649,49461.88433604725,1512.492728806329,4167.3378123546545,55141.71487720824,1,1,0,1293.3183308664884
2025-06-01,更新至18:00,79562.49641759892,80702.91094513953,683.0185752916649,49461.88433604725,1512.492728806329,4167.3378123546545,55141.71487720824,1,2,0,1293.3183308664884
2025-06-02,仅0:00预报,79868.75755218319,79868.75755218319,1096.5099750000002,49485.21591823756,0.0,6539.654439721855,56024.870357959415,0,0,0,0.0
2025-06-02,更新至6:00,79868.75755218319,79868.75755218319,1096.5099750000002,49485.21591823756,0.0,6539.654439721855,56024.870357959415,0,1,0,0.0
2025-06-02,更新至12:00,79868.75755218319,79868.75755218319,1096.5099750000002,49485.21591823756,0.0,6539.654439721855,56024.870357959415,0,2,0,0.0
2025-06-02,更新至18:00,79868.75755218319,80097.17795887042,868.0895683127591,49485.21591823756,363.63119799502607,5298.355380675886,55147.202496908474,1,2,0,153.17662686332187
2025-06-03,仅0:00预报,71688.55119909928,71688.55119909928,778.3227706045791,45325.492046438914,0.0,4909.148822207922,50234.640868646835,0,0,0,0.0
2025-06-03,更新至6:00,71688.55119909928,76070.01496543724,232.46148333333338,45325.492046438914,4329.6433172949855,1569.464473791667,51224.599837525566,1,0,0,6075.43322145725
2025-06-03,更新至12:00,71688.55119909928,74281.34844475822,695.0543921250028,45325.492046438914,2429.156634308383,4350.114044621481,52104.76272536878,2,0,0,7574.218394276759
2025-06-03,更新至18:00,71688.55119909928,74281.34844475822,695.0543921250028,45325.492046438914,2429.156634308383,4350.114044621481,52104.76272536878,2,1,0,7574.218394276773
2025-06-04,仅0:00预报,82151.3476773148,82151.3476773148,166.9084666666671,51595.53850448787,0.0,1134.2463388354192,52729.784843323294,0,0,0,0.0
2025-06-04,更新至6:00,82151.3476773148,82151.3476773148,166.9084666666671,51595.53850448787,0.0,1134.2463388354192,52729.784843323294,0,1,0,1.4551915228366852e-11
2025-06-04,更新至12:00,82151.3476773148,82075.74348263249,166.9084666666671,51595.53850448787,16.674505137185747,1134.2463388354192,52746.45934846048,1,1,1,
2025-06-04,更新至18:00,82151.3476773148,82075.74348263249,166.9084666666671,51595.53850448787,16.674505137185747,1134.2463388354192,52746.45934846048,1,2,1,
2025-06-05,仅0:00预报,70268.44089377573,70268.44089377573,4354.741672114322,43450.3336665406,0.0,29137.200274793464,72587.53394133407,0,0,0,0.0
2025-06-05,更新至6:00,70268.44089377573,74261.83766091462,1683.2963645220025,43450.3336665406,4216.456110896643,11284.6932497052,58951.48302714244,1,0,0,4980.678831832658
2025-06-05,更新至12:00,70268.44089377573,72756.28494338573,2677.8839282500007,43450.3336665406,2694.5950632534164,17841.891877705228,63986.82060749925,2,0,0,5652.43381620392
2025-06-05,更新至18:00,70268.44089377573,74634.69722996905,799.4716416666671,43450.3336665406,6485.1661058319205,5335.00322013594,55270.50299250847,3,0,0,12192.61685188231
2025-06-06,仅0:00预报,31942.970353915123,31942.970353915123,678.9792299999983,19613.4961760137,0.0,3019.3349324763194,22632.83110849002,0,0,0,0.0
2025-06-06,更新至6:00,31942.970353915123,32627.715002415123,131.0185189999977,19613.4961760137,861.240675423201,787.9330319869839,21262.669883423885,1,0,0,1458.0692646900643
2025-06-06,更新至12:00,31942.970353915123,32627.715002415123,131.0185189999977,19613.4961760137,861.240675423201,787.9330319869839,21262.669883423885,1,1,0,1458.0692646900716
2025-06-06,更新至18:00,31942.970353915123,32627.715002415123,131.0185189999977,19613.4961760137,861.240675423201,787.9330319869839,21262.669883423885,1,2,0,1458.0692646900716
2025-06-07,仅0:00预报,39349.73646076572,39349.73646076572,182.82321829166932,22146.285457899503,0.0,1275.3747708026842,23421.66022870219,0,0,0,0.0
2025-06-07,更新至6:00,39349.73646076572,39349.73646076572,182.82321829166932,22146.285457899503,0.0,1275.3747708026842,23421.66022870219,0,1,0,0.0
2025-06-07,更新至12:00,39349.73646076572,39349.73646076572,182.82321829166932,22146.285457899503,0.0,1275.3747708026842,23421.66022870219,0,2,0,0.0
2025-06-07,更新至18:00,39349.73646076572,39349.73646076572,182.82321829166932,22146.285457899503,0.0,1275.3747708026842,23421.66022870219,0,3,0,0.0
2025-06-08,仅0:00预报,77488.23975783438,77488.23975783438,0.0,48372.205350959346,0.0,0.0,48372.205350959346,0,0,0,0.0
2025-06-08,更新至6:00,77488.23975783438,77488.23975783438,0.0,48372.205350959346,0.0,0.0,48372.205350959346,0,1,0,0.0
2025-06-08,更新至12:00,77488.23975783438,77488.23975783438,0.0,48372.205350959346,0.0,0.0,48372.205350959346,0,2,0,0.0
2025-06-08,更新至18:00,77488.23975783438,77488.23975783438,0.0,48372.205350959346,0.0,0.0,48372.205350959346,0,3,0,0.0
2025-06-09,仅0:00预报,81538.37787665447,81538.37787665447,52.80070833333332,52500.82844461047,0.0,356.0245768604166,52856.85302147089,0,0,0,0.0
