日期,时段序号,时段,电价_元每kWh,小区负载_kW,小区负载电量_kWh,光伏实际_kW,光伏0时预报_kW,最终采用预报_kW,计划购电量_kWh,调整购电量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,实际弃光量_kWh,时段末储电量_kWh,计划购电费_元,调整费用_元,紧急购电费_元
2025-03-20,17,2:40-2:50,0.4335,3605.7268,600.9544666666666,0.0,0.0,0.0,600.9544666666666,600.9544666666666,0.0,0.0,0.0,0.0,10050.0,260.51376129999994,0.0,0.0
2025-03-20,18,2:50-3:00,0.4357,3522.79,587.1316666666667,0.0,0.0,0.0,587.1316666666667,587.1316666666667,0.0,0.0,0.0,0.0,10050.0,255.81326716666666,0.0,0.0
2025-03-20,19,3:00-3:10,0.4374,3631.2618,605.2103,0.0,0.0,0.0,605.2103,605.2103,0.0,0.0,0.0,0.0,10050.0,264.71898522,0.0,0.0
2025-03-20,20,3:10-3:20,0.4371,3731.3543,621.8923833333333,0.0,0.0,0.0,621.8923833333333,621.8923833333333,0.0,0.0,0.0,0.0,10050.0,271.829160755,0.0,0.0
2025-03-20,21,3:20-3:30,0.4356,3721.01,620.1683333333333,0.0,0.0,0.0,620.1683333333333,620.1683333333333,0.0,0.0,0.0,0.0,10050.0,270.14532599999995,0.0,0.0
2025-03-20,22,3:30-3:40,0.4353,3699.7385,616.6230833333333,0.0,0.0,0.0,616.6230833333333,616.6230833333333,0.0,0.0,0.0,0.0,10050.0,268.416028175,0.0,0.0
2025-03-20,23,3:40-3:50,0.436,3674.7825,612.4637499999999,0.0,0.0,0.0,612.4637499999999,612.4637499999999,0.0,0.0,0.0,0.0,10050.0,267.03419499999995,0.0,0.0
2025-03-20,24,3:50-4:00,0.4378,3623.58,603.93,0.0,0.0,0.0,603.93,603.93,0.0,0.0,0.0,0.0,10050.0,264.400554,0.0,0.0
2025-03-20,25,4:00-4:10,0.4401,3538.7697,589.79495,0.0019,0.0,0.0,589.79495,589.79495,0.0,0.0,0.0,0.00031666666666296805,10050.0,259.568757495,0.0,0.0
2025-03-20,26,4:10-4:20,0.4389,3488.7843,581.4640499999999,0.0,0.0,0.0,581.4640499999999,581.4640499999999,0.0,0.0,0.0,0.0,10050.0,255.20457154499996,0.0,0.0
2025-03-20,27,4:20-4:30,0.4364,3513.51,585.585,0.0,0.0,0.0,585.585,585.585,0.0,0.0,0.0,0.0,10050.0,255.54929400000003,0.0,0.0
2025-03-20,28,4:30-4:40,0.4393,3598.3779,599.72965,0.0271,0.0,0.0,599.72965,599.72965,0.0,0.0,0.0,0.004516666666631863,10050.0,263.461235245,0.0,0.0
2025-03-20,29,4:40-4:50,0.4422,3700.4359,616.7393166666666,0.0,0.0,0.0,616.7393166666666,616.7393166666666,0.0,0.0,0.0,0.0,10050.0,272.7221258299999,0.0,0.0
2025-03-20,30,4:50-5:00,0.4395,3753.57,625.595,0.0,0.0,0.0,625.595,625.595,0.0,0.0,0.0,0.0,10050.0,274.9490025,0.0,0.0
2025-03-20,31,5:00-5:10,0.4333,3716.9811,619.49685,0.3776,0.0,0.0,619.49685,619.49685,0.0,0.0,0.0,0.06293333333337614,10050.0,268.427985105,0.0,0.0
2025-03-20,32,5:10-5:20,0.4439,3707.0664,617.8444,0.0,0.0,0.0,617.8444,617.8444,0.0,0.0,0.0,0.0,10050.0,274.26112916,0.0,0.0
2025-03-20,33,5:20-5:30,0.4301,3642.69,607.115,0.0,0.0,0.0,607.115,607.115,0.0,0.0,0.0,0.0,10050.0,261.1201615,0.0,0.0
2025-03-20,34,5:30-5:40,0.3713,3457.8398,576.3066333333334,5.2594,0.0,0.0,1409.6399666666666,1409.6399666666666,833.3333333333333,0.0,0.0,0.8765666666665766,10800.0,523.3993196233333,0.0,0.0
2025-03-20,35,5:40-5:50,0.5708,4028.7787,671.4631166666666,0.0,0.0,0.0,407.09021250000166,407.09021250000166,0.0,264.3729041666649,0.0,0.0,10506.252328703706,232.36709329500093,0.0,0.0
2025-03-20,36,5:50-6:00,0.9099,4962.09,827.015,0.0,0.0,0.0,0.0,0.0,0.0,827.015,0.0,0.0,9587.34677314815,0.0,0.0,0.0
2025-03-20,37,6:00-6:10,0.9368,4905.1198,817.5199666666667,153.4202,1744.4593,1727.4881,0.0,0.0,0.0,817.5199666666667,0.0,25.5700333333333,8678.991254629633,0.0,0.0,0.0
2025-03-20,38,6:10-6:20,0.8758,4660.8239,776.8039833333333,401.044,1744.4593,1727.4881,0.0,0.0,0.0,776.8039833333333,0.0,66.8406666666666,7815.875717592596,0.0,0.0,0.0
2025-03-20,39,6:20-6:30,0.8759,4703.75,783.9583333333333,675.525,1744.4593,1727.4881,0.0,0.0,0.0,783.9583333333333,0.0,112.58749999999998,6944.810902777781,0.0,0.0,0.0
2025-03-20,40,6:30-6:40,0.8601,4726.9008,787.8168000000001,952.6316,1744.4593,1727.4881,0.0,0.0,0.0,787.8168000000001,0.0,158.77193333333332,6069.458902777781,0.0,0.0,0.0
2025-03-20,41,6:40-6:50,0.8442,4819.4733,803.2455499999999,1302.5378,1744.4593,1727.4881,0.0,0.0,0.0,803.2455499999999,0.0,217.08963333333327,5176.963847222226,0.0,0.0,0.0
2025-03-20,42,6:50-7:00,0.8334,4880.33,813.3883333333333,1693.2375,1744.4593,1727.4881,0.0,0.0,0.0,813.3883333333333,0.0,282.20624999999995,4273.199032407411,0.0,0.0,0.0
2025-03-20,43,7:00-7:10,0.8092,4689.3761,781.5626833333333,2009.9231,3799.7469,3564.5197,0.0,0.0,0.0,187.47606666666744,259.0994333333326,0.0,4064.8922916666697,0.0,0.0,1048.316307266664
2025-03-20,44,7:10-7:20,0.7972,4713.3646,785.5607666666666,2305.9149,3799.7469,3564.5197,0.0,0.0,0.0,191.47415,209.76746666666656,0.0,3852.143236111114,0.0,0.0,836.133122133333
2025-03-20,45,7:20-7:30,0.7644,4827.2,804.5333333333333,2609.7375,3799.7469,3564.5197,0.0,0.0,0.0,210.4467166666667,159.13036666666653,0.0,3618.313550925929,0.0,0.0,608.1962613999995
2025-03-20,46,7:30-7:40,0.6899,4578.156,763.026,2894.0148,3799.7469,3564.5197,0.0,0.0,0.0,219.16439583333658,61.52580416666342,0.0,3374.797555555555,0.0,0.0,212.23326147290544
2025-03-20,47,7:40-7:50,0.86,5187.0368,864.5061333333333,3179.5684,3799.7469,3564.5197,0.0,0.0,0.0,270.4195166666667,64.15854999999999,0.0,3074.331425925925,0.0,0.0,275.881765
2025-03-20,48,7:50-8:00,1.1617,6405.59,1067.5983333333334,3476.5125,3799.7469,3564.5197,0.0,0.0,0.0,473.51171666666676,14.667866666666669,0.0,2548.207296296295,0.0,0.0,85.19830353333334
2025-03-20,49,8:00-8:10,1.1683,6658.0486,1109.6747666666665,3761.2255,5542.9795,5464.1198,0.0,0.0,0.0,198.98813333333317,283.81571666666673,0.0,2327.1093703703696,0.0,0.0,1657.9095089083337
2025-03-20,50,8:10-8:20,1.0956,6606.6001,1101.1000166666665,3976.3717,5542.9795,5464.1198,0.0,0.0,0.0,190.41338333333317,247.9580166666667,0.0,2115.5389444444436,0.0,0.0,1358.3140153000002
2025-03-20,51,8:20-8:30,1.0849,6687.27,1114.545,4220.325,5542.9795,5464.1198,0.0,0.0,0.0,203.8583666666667,207.29913333333343,0.0,1889.0296481481473,0.0,0.0,1124.4941487666672
2025-03-20,52,8:30-8:40,1.061,6649.776,1108.2959999999998,4653.7429,5542.9795,5464.1198,0.0,0.0,0.0,197.60936666666646,135.06281666666666,0.0,1669.4636851851847,0.0,0.0,716.5082424166666
2025-03-20,53,8:40-8:50,1.043,6705.5335,1117.5889166666666,5037.5027,5542.9795,5464.1198,0.0,0.0,0.0,206.90228333333323,71.10285000000022,0.0,1439.5722592592588,0.0,0.0,370.80136275000115
2025-03-20,54,8:50-9:00,1.036,6757.81,1126.3016666666667,5180.8875,5542.9795,5464.1198,0.0,0.0,0.0,215.61503333333337,47.20538333333343,0.0,1199.9999999999995,0.0,0.0,244.52388566666716
2025-03-20,55,9:00-9:10,1.0147,6494.2004,1082.3667333333333,5166.4978,7336.285,6778.2246,0.0,0.0,0.0,0.0,221.28376666666668,0.0,1199.9999999999995,0.0,0.0,1122.6831901833332
2025-03-20,56,9:10-9:20,0.9922,6436.4392,1072.7398666666666,5533.329,7336.285,6778.2246,0.0,0.0,0.0,0.0,150.51836666666668,0.0,1199.9999999999995,0.0,0.0,746.7216170333335
2025-03-20,57,9:20-9:30,0.97,6570.85,1095.1416666666667,6107.7375,7336.285,6778.2246,0.0,0.0,0.0,0.0,77.1854166666667,0.0,1199.9999999999995,0.0,0.0,374.34927083333343
2025-03-20,58,9:30-9:40,0.9422,6399.3635,1066.5605833333334,6182.795,7336.285,6778.2246,0.0,0.0,0.0,0.0,36.094750000000204,0.0,1199.9999999999995,0.0,0.0,170.04236725000098
2025-03-20,59,9:40-9:50,0.9569,6445.9301,1074.321683333333,6198.386,7336.285,6778.2246,0.0,0.0,0.0,0.0,41.25734999999986,0.0,1199.9999999999995,0.0,0.0,197.39579107499932
2025-03-20,60,9:50-10:00,0.9977,6697.43,1116.2383333333332,6426.1875,7336.285,6778.2246,0.0,0.0,0.0,0.0,45.20708333333323,0.0,1199.9999999999995,0.0,0.0,225.51553520833284
2025-03-20,61,10:00-10:10,0.9919,6577.9956,1096.3326,6675.2481,8249.9904,7787.0157,0.0,0.0,0.0,0.0,0.0,16.20875000000001,1199.9999999999995,0.0,0.0,0.0
2025-03-20,62,10:10-10:20,0.9588,6445.2772,1074.2128666666667,6774.004,8249.9904,7787.0157,0.0,0.0,0.0,0.0,0.0,54.787799999999834,1199.9999999999995,0.0,0.0,0.0
2025-03-20,63,10:20-10:30,0.9549,6473.61,1078.935,6879.075,8249.9904,7787.0157,0.0,0.0,0.0,0.0,0.0,67.57749999999987,1199.9999999999995,0.0,0.0,0.0
2025-03-20,64,10:30-10:40,0.9839,6454.2353,1075.7058833333333,7268.5137,8249.9904,7787.0157,0.0,0.0,0.0,0.0,0.0,135.7130666666667,1199.9999999999995,0.0,0.0,0.0
2025-03-20,65,10:40-10:50,0.799,6352.336,1058.7226666666666,7455.3554,8249.9904,7787.0157,0.0,0.0,0.0,0.0,0.0,183.83656666666684,1199.9999999999995,0.0,0.0,0.0
2025-03-20,66,10:50-11:00,0.5025,6279.9,1046.6499999999999,7263.0,8249.9904,7787.0157,0.0,0.0,9.754310493822118,0.0,0.0,154.09568950617813,1208.7788794444396,0.0,0.0,0.0
2025-03-20,67,11:00-11:10,0.4662,6362.0436,1060.3406,7021.6679,7846.9398,8429.153,0.0,0.0,0.0,0.0,0.0,109.9373833333334,1208.7788794444396,0.0,0.0,0.0
2025-03-20,68,11:10-11:20,0.5007,6393.8373,1065.6395499999999,7052.8842,7846.9398,8429.153,0.0,0.0,339.2192833333348,0.0,229.37813333333452,0.0,1514.0762344444408,0.0,0.0,574.248156800003
2025-03-20,69,11:20-11:30,0.4827,6360.1,1060.0166666666667,7317.5625,7846.9398,8429.153,0.0,0.0,0.0,0.0,0.0,159.57708333333335,1514.0762344444408,0.0,0.0,0.0
2025-03-20,70,11:30-11:40,0.4785,6424.0276,1070.6712666666667,7505.6333,7846.9398,8429.153,0.0,0.0,334.1875666666665,0.0,153.91994999999997,0.0,1814.8450444444406,0.0,0.0,368.2534803749999
2025-03-20,71,11:40-11:50,0.4662,6379.6216,1063.2702666666667,7635.0323,7846.9398,8429.153,0.0,0.0,341.5885666666665,0.0,132.35345000000007,0.0,2122.2747544444405,0.0,0.0,308.51589195000014
2025-03-20,72,11:50-12:00,0.4432,6168.32,1028.0533333333333,7818.45,7846.9398,8429.153,553.5633666666665,553.5633666666665,833.3333333333333,0.0,4.748300000000199,0.0,2872.2747544444405,245.33928410666658,0.0,10.52223280000044
2025-03-20,73,12:00-12:10,0.4411,5958.8116,993.1352666666667,8082.9395,6342.6733,7621.8427,769.3563833333333,769.3563833333333,833.3333333333333,0.0,0.0,290.04436666666675,3622.2747544444405,339.3631006883333,0.0,0.0
2025-03-20,74,12:10-12:20,0.4551,5855.2299,975.87165,8090.5707,6342.6733,7621.8427,752.0927666666666,752.0927666666666,833.3333333333333,0.0,0.0,291.31623333333323,4372.274754444441,342.27741811,0.0,0.0
2025-03-20,75,12:20-12:30,0.4463,5883.66,980.6099999999999,7709.3625,6342.6733,7621.8427,756.8311166666665,756.8311166666665,833.3333333333333,0.0,0.0,227.7815333333333,5122.274754444441,337.77372736833325,0.0,0.0
2025-03-20,76,12:30-12:40,0.4113,6006.2794,1001.0465666666666,7205.256,6342.6733,7621.8427,777.2676833333333,777.2676833333333,833.3333333333333,0.0,0.0,143.76378333333332,5872.274754444441,319.69019815499996,0.0,0.0
2025-03-20,77,12:40-12:50,0.5682,6168.3548,1028.0591333333332,7206.9442,6342.6733,7621.8427,0.0,591.0853499999998,833.3333333333333,0.0,69.14975000000004,0.0,6622.274754444441,0.0,503.7820438049999,196.45443975000012
2025-03-20,78,12:50-13:00,0.8279,6351.38,1058.5633333333333,7525.8,6342.6733,7621.8427,1.4511166666666213,1.4511166666666213,213.19489999999996,0.0,16.00711666666666,0.0,6814.150164444441,1.2013794883332958,0.0,66.26145944166664
2025-03-20,79,13:00-13:10,0.8636,6510.6216,1085.1036,7339.075,5887.2321,6888.1777,103.89824999999996,103.89824999999996,166.82426666666674,0.0,0.0,75.14954999999986,6964.292004444441,89.72652869999997,0.0,0.0
2025-03-20,80,13:10-13:20,0.8416,6358.8315,1059.80525,6900.6338,5887.2321,6888.1777,78.59989999999993,78.59989999999993,166.82426666666674,0.0,0.0,2.076016666666419,7114.433844444441,66.14967583999994,0.0,0.0
2025-03-20,81,13:20-13:30,0.8618,6039.3,1006.55,6610.0125,5887.2321,6888.1777,25.34465,25.34465,166.82426666666674,0.0,46.36086666666688,0.0,7264.575684444441,21.842019370000003,0.0,199.7689744666676
2025-03-20,82,13:30-13:40,0.8623,6028.9848,1004.8308,6642.1795,5887.2321,6888.1777,23.62545,23.62545,166.82426666666674,0.0,40.999700000000075,0.0,7414.717524444442,20.372225535,0.0,176.77020655000032
2025-03-20,83,13:40-13:50,0.9026,6177.7813,1029.6302166666665,6806.5377,5887.2321,6888.1777,0.0,0.0,118.39940000000024,0.0,13.606666666666797,0.0,7521.276984444442,0.0,0.0,61.406886666667255
2025-03-20,84,13:50-14:00,0.9754,6280.02,1046.67,6799.95,5887.2321,6888.1777,0.0,0.0,101.35961666666662,0.0,14.70461666666688,0.0,7612.500639444442,0.0,0.0,71.71441548333438
2025-03-20,85,14:00-14:10,1.0002,6283.4823,1047.24705,6453.6137,3900.1545,5205.121,0.0,0.0,0.0,179.72688333333326,0.0,208.08211666666648,7412.804102407405,0.0,0.0,0.0
2025-03-20,86,14:10-14:20,0.9978,6314.912,1052.4853333333333,6203.5886,3900.1545,5205.121,0.0,0.0,0.0,184.96516666666662,0.0,166.4112666666665,7207.287250555552,0.0,0.0,0.0
2025-03-20,87,14:20-14:30,1.0271,6352.79,1058.7983333333332,6115.6875,3900.1545,5205.121,0.0,0.0,0.0,191.2781666666665,0.0,151.76108333333332,6994.755954259256,0.0,0.0,0.0
2025-03-20,88,14:30-14:40,1.0906,6259.4213,1043.2368833333333,5837.6616,3900.1545,5205.121,0.0,0.0,0.0,175.71671666666657,0.0,105.42343333333338,6799.51515796296,0.0,0.0,0.0
2025-03-20,89,14:40-14:50,0.9376,6190.1146,1031.6857666666665,5431.9635,3900.1545,5205.121,0.0,27.3093968333321,0.0,136.8562031666677,0.0,37.80708333333337,6647.452709999996,0.0,38.40793570639827,0.0
2025-03-20,90,14:50-15:00,0.6694,6156.64,1026.1066666666666,5072.775,3900.1545,5205.121,1209.4142499999998,1209.4142499999998,833.3333333333333,0.0,0.0,195.43674999999962,7397.452709999996,809.5818989499999,0.0,0.0
2025-03-20,91,15:00-15:10,0.66,6039.3659,1006.5609833333333,4855.4545,2353.3917,3256.946,1447.6623666666665,1447.6623666666665,833.3333333333333,0.0,0.0,417.0104666666664,8147.452709999996,955.4571619999999,0.0,0.0
2025-03-20,92,15:10-15:20,0.7217,6054.6789,1009.1131499999999,4561.8383,2353.3917,3256.946,1450.2145333333333,1450.2145333333333,833.3333333333333,0.0,0.0,368.0744333333332,8897.452709999996,1046.6198287066666,0.0,0.0
2025-03-20,93,15:20-15:30,0.7308,6187.68,1031.28,4146.825,2353.3917,3256.946,728.2013010288076,1321.789,833.3333333333333,0.0,0.0,148.3131666666668,9647.452709999996,532.1695107918526,650.6908356122211,0.0
2025-03-20,94,15:30-15:40,0.7534,6195.3721,1032.5620166666665,3778.6785,2353.3917,3256.946,640.3300666666665,1323.0710166666665,833.3333333333333,0.0,0.0,86.95541666666668,10397.452709999996,482.42467222666653,771.565547595,0.0
2025-03-20,95,15:40-15:50,0.7823,6186.1376,1031.0229333333332,3471.4229,2353.3917,3256.946,638.7909833333332,638.7909833333332,150.59238333333326,0.0,0.0,35.74615000000017,10532.985854999995,499.72618626166656,0.0,0.0
2025-03-20,96,15:50-16:00,0.8055,6200.17,1033.3616666666667,3156.225,2353.3917,3256.946,641.1297166666667,641.1297166666667,150.59238333333326,0.0,16.786833333333107,0.0,10668.518999999995,516.429986775,0.0,67.60897124999909
2025-03-20,97,16:00-16:10,0.8271,6153.3743,1025.5623833333334,2779.805,1249.5376,1395.6276,817.3061166666668,817.3061166666668,24.348333333333358,0.0,0.0,230.69623333333334,10690.432499999995,675.993889095,0.0,0.0
2025-03-20,98,16:10-16:20,0.8519,6101.7592,1016.9598666666667,2507.3559,1249.5376,1395.6276,808.7036,808.7036,24.348333333333358,0.0,0.0,185.2880500000001,10712.345999999996,688.93459684,0.0,0.0
2025-03-20,99,16:20-16:30,0.8791,6118.95,1019.8249999999999,2334.4125,1249.5376,1395.6276,811.5687333333333,811.5687333333333,24.348333333333358,0.0,0.0,156.46415000000002,10734.259499999996,713.4500734733333,0.0,0.0
2025-03-20,100,16:30-16:40,0.9024,6209.4949,1034.9158166666666,2077.0816,1249.5376,1395.6276,826.65955,826.65955,24.348333333333358,0.0,0.0,113.57566666666662,10756.172999999997,745.9775779199999,0.0,0.0
2025-03-20,101,16:40-16:50,0.9163,6190.199,1031.6998333333331,1733.8533,1249.5376,1395.6276,823.4435666666665,823.4435666666665,24.348333333333358,0.0,0.0,56.37094999999999,10778.086499999998,754.5213401366665,0.0,0.0
2025-03-20,102,16:50-17:00,0.9264,6102.19,1017.0316666666665,1377.7125,1249.5376,1395.6276,808.7753999999999,808.7753999999999,24.348333333333358,0.0,2.9858500000000276,0.0,10799.999999999998,749.2495305599999,0.0,13.830457200000128
2025-03-20,103,17:00-17:10,0.9462,6143.2969,1023.8828166666667,1083.9022,0.0,0.0,1023.8828166666667,1023.8828166666667,0.0,0.0,0.0,180.65036666666674,10799.999999999998,968.7979211300001,0.0,0.0
2025-03-20,104,17:10-17:20,0.9742,6075.0134,1012.5022333333333,831.8823,0.0,0.0,1012.5022333333333,1012.5022333333333,0.0,0.0,0.0,138.64704999999992,10799.999999999998,986.3796757133332,0.0,0.0
2025-03-20,105,17:20-17:30,0.9862,6025.68,1004.28,597.3375,0.0,0.0,1004.28,1004.28,0.0,0.0,0.0,99.55625000000009,10799.999999999998,990.420936,0.0,0.0
2025-03-20,106,17:30-17:40,0.976,6213.4416,1035.5736,374.8971,0.0,0.0,1035.5736,1035.5736,0.0,0.0,0.0,62.4828500000001,10799.999999999998,1010.7198335999999,0.0,0.0
2025-03-20,107,17:40-17:50,1.0742,5394.1467,899.02445,156.1276,0.0,0.0,899.02445,899.02445,0.0,0.0,0.0,26.021266666666634,10799.999999999998,965.7320641900001,0.0,0.0
2025-03-20,108,17:50-18:00,1.2313,4094.12,682.3533333333332,0.0,0.0,0.0,682.3533333333332,682.3533333333332,0.0,0.0,0.0,0.0,10799.999999999998,840.1816593333333,0.0,0.0
2025-03-20,109,18:00-18:10,1.2561,4187.9837,697.9972833333333,0.0,0.0,0.0,697.9972833333333,697.997283333335,0.0,0.0,0.0,1.7053025658242404e-12,10799.999999999998,876.7543875949999,3.213045829397743e-12,0.0
2025-03-20,110,18:10-18:20,1.2447,4441.4267,740.2377833333333,5.5774,0.0,0.0,740.2377833333333,740.23778333333,0.0,0.0,0.0,0.9295666666633906,10799.999999999998,921.3739689149999,2.0518371002253843e-12,0.0
2025-03-20,111,18:20-18:30,1.2545,4255.45,709.2416666666666,0.0,0.0,0.0,709.2416666666666,709.2416666666666,0.0,0.0,0.0,0.0,10799.999999999998,889.7436708333331,0.0,0.0
2025-03-20,112,18:30-18:40,1.2522,4286.5369,714.4228166666667,0.0,0.0,0.0,714.4228166666667,714.4228166666667,0.0,0.0,0.0,0.0,10799.999999999998,894.60025103,0.0,0.0
2025-03-20,113,18:40-18:50,1.2881,4470.2464,745.0410666666667,0.4004,0.0,0.0,135.57696666666925,135.57696666666925,0.0,609.4640999999974,0.0,0.06673333333333176,10122.817666666668,174.63669076333667,0.0,0.0
2025-03-20,114,18:50-19:00,1.3466,4579.24,763.2066666666666,0.0,0.0,0.0,0.0,0.0,0.0,763.2066666666666,0.0,0.0,9274.81025925926,0.0,0.0,0.0
2025-03-20,115,19:00-19:10,1.3523,4480.3082,746.7180333333333,0.0,0.0,0.0,0.0,0.0,0.0,746.7180333333333,0.0,0.0,8445.123555555558,0.0,0.0,0.0
2025-03-20,116,19:10-19:20,1.3445,4285.5618,714.2603,0.0288,0.0,0.0,0.0,0.0,0.0,714.2603,0.0,0.004800000000045657,7651.501000000002,0.0,0.0,0.0
2025-03-20,117,19:20-19:30,1.3483,4196.78,699.4633333333333,0.0,0.0,0.0,0.0,0.0,0.0,699.4633333333333,0.0,0.0,6874.31951851852,0.0,0.0,0.0
2025-03-20,118,19:30-19:40,1.349,4330.8684,721.8114,0.0,0.0,0.0,0.0,0.0,0.0,721.8114,0.0,0.0,6072.306851851854,0.0,0.0,0.0
2025-03-20,119,19:40-19:50,1.3473,4370.9481,728.4913499999999,0.0021,0.0,0.0,0.0,0.0,0.0,728.4913499999999,0.0,0.00035000000002582965,5262.872018518521,0.0,0.0,0.0
2025-03-20,120,19:50-20:00,1.3482,4358.21,726.3683333333333,0.0,0.0,0.0,0.0,0.0,0.0,726.3683333333333,0.0,0.0,4455.796092592595,0.0,0.0,0.0
2025-03-20,121,20:00-20:10,1.3513,4586.0191,764.3365166666667,0.0,0.0,0.0,0.0,0.0,0.0,764.3365166666667,0.0,0.0,3606.5332962962993,0.0,0.0,0.0
2025-03-20,122,20:10-20:20,1.34,4523.6629,753.9438166666666,0.0,0.0,0.0,0.0,0.0,0.0,753.9438166666666,0.0,0.0,2768.8179444444477,0.0,0.0,0.0
2025-03-20,123,20:20-20:30,1.3489,4215.37,702.5616666666666,0.0,0.0,0.0,0.0,0.0,0.0,702.5616666666666,0.0,0.0,1988.1938703703736,0.0,0.0,0.0
2025-03-20,124,20:30-20:40,1.3952,4256.2469,709.3744833333333,0.0,0.0,0.0,0.0,0.0,0.0,709.3744833333333,0.0,0.0,1200.0000000000032,0.0,0.0,0.0
2025-03-20,125,20:40-20:50,1.2226,4319.0159,719.8359833333334,0.0,0.0,0.0,719.8359833333334,719.8359833333334,0.0,0.0,0.0,0.0,1200.0000000000032,880.0714732233333,0.0,0.0
2025-03-20,126,20:50-21:00,0.9332,4257.25,709.5416666666666,0.0,0.0,0.0,709.5416666666666,709.5416666666666,0.0,0.0,0.0,0.0,1200.0000000000032,662.1442833333333,0.0,0.0
2025-03-20,127,21:00-21:10,0.9068,4290.2681,715.0446833333333,0.0,0.0,0.0,715.0446833333333,715.0446833333333,0.0,0.0,0.0,0.0,1200.0000000000032,648.4025188466667,0.0,0.0
2025-03-20,128,21:10-21:20,0.9371,4418.7036,736.4505999999999,0.0,0.0,0.0,736.4505999999999,736.4505999999999,0.0,0.0,0.0,0.0,1200.0000000000032,690.1278572599999,0.0,0.0
2025-03-20,129,21:20-21:30,0.9371,4553.6,758.9333333333334,0.0,0.0,0.0,758.9333333333334,758.9333333333334,0.0,0.0,0.0,0.0,1200.0000000000032,711.1964266666668,0.0,0.0
2025-03-20,130,21:30-21:40,0.9871,4526.2528,754.3754666666666,0.0,0.0,0.0,754.3754666666666,754.3754666666666,0.0,0.0,0.0,0.0,1200.0000000000032,744.6440231466667,0.0,0.0
2025-03-20,131,21:40-21:50,0.7764,4001.6252,666.9375333333332,0.0,0.0,0.0,666.9375333333332,666.9375333333332,0.0,0.0,0.0,0.0,1200.0000000000032,517.8103008799999,0.0,0.0
2025-03-20,132,21:50-22:00,0.4209,3318.94,553.1566666666666,0.0,0.0,0.0,1386.4899999999998,1386.4899999999998,833.3333333333333,0.0,0.0,0.0,1950.0000000000032,583.573641,0.0,0.0
2025-03-20,133,22:00-22:10,0.3859,3233.4088,538.9014666666667,0.0,0.0,0.0,1372.2348,1372.2348,833.3333333333333,0.0,0.0,0.0,2700.000000000003,529.54540932,0.0,0.0
2025-03-20,134,22:10-22:20,0.4368,3319.971,553.3285,0.0,0.0,0.0,553.3285,553.3285,0.0,0.0,0.0,0.0,2700.000000000003,241.6938888,0.0,0.0
2025-03-20,135,22:20-22:30,0.4198,3255.84,542.64,0.0,0.0,0.0,1375.9733333333334,1375.9733333333334,833.3333333333333,0.0,0.0,0.0,3450.000000000003,577.6336053333333,0.0,0.0
2025-03-20,136,22:30-22:40,0.4186,3144.1326,524.0220999999999,0.0,0.0,0.0,1357.3554333333332,1357.3554333333332,833.3333333333333,0.0,0.0,0.0,4200.000000000004,568.1889843933333,0.0,0.0
2025-03-20,137,22:40-22:50,0.4241,3161.8174,526.9695666666667,0.0,0.0,0.0,526.9695666666667,526.9695666666667,0.0,0.0,0.0,0.0,4200.000000000004,223.4877932233333,0.0,0.0
2025-03-20,138,22:50-23:00,0.4237,3296.4,549.4,0.0,0.0,0.0,1382.7333333333331,1382.7333333333331,833.3333333333333,0.0,0.0,0.0,4950.000000000004,585.8641133333333,0.0,0.0
2025-03-20,139,23:00-23:10,0.4248,3356.4081,559.40135,0.0,0.0,0.0,559.40135,559.40135,0.0,0.0,0.0,0.0,4950.000000000004,237.63369348,0.0,0.0
2025-03-20,140,23:10-23:20,0.424,3261.7676,543.6279333333333,0.0,0.0,0.0,543.6279333333333,543.6279333333333,0.0,0.0,0.0,0.0,4950.000000000004,230.4982437333333,0.0,0.0
2025-03-20,141,23:20-23:30,0.422,3267.73,544.6216666666667,0.0,0.0,0.0,1377.955,1377.955,833.3333333333333,0.0,0.0,0.0,5700.000000000004,581.4970099999999,0.0,0.0
2025-03-20,142,23:30-23:40,0.424,3604.076,600.6793333333333,0.0,0.0,0.0,934.0126666666665,934.0126666666665,333.33333333333326,0.0,0.0,0.0,6000.000000000004,396.0213706666666,0.0,0.0
2025-03-20,143,23:40-23:50,0.4271,3245.8691,540.9781833333333,0.0,0.0,0.0,540.9781833333333,540.9781833333333,0.0,0.0,0.0,0.0,6000.000000000004,231.05178210166662,0.0,0.0
2025-03-20,144,23:50-24:00,0.4276,2401.0,400.16666666666663,0.0,0.0,0.0,400.16666666666663,400.16666666666663,0.0,0.0,0.0,0.0,6000.000000000004,171.11126666666664,0.0,0.0
2025-03-21,1,0:00-0:10,0.4248,2359.4277,393.23795,0.0,0.0,0.0,393.23795,393.23795,0.0,0.0,0.0,0.0,6000.0,167.04748116000002,0.0,0.0
2025-03-21,2,0:10-0:20,0.4245,2565.8193,427.63655,0.0,0.0,0.0,427.63655,427.63655,0.0,0.0,0.0,0.0,6000.0,181.531715475,0.0,0.0
2025-03-21,3,0:20-0:30,0.4269,2575.28,429.21333333333337,0.0,0.0,0.0,429.21333333333337,429.21333333333337,0.0,0.0,0.0,0.0,6000.0,183.23117200000002,0.0,0.0
